sn	datatype	location	animal	aname	areaid	timebinid	pn	start	end	startreason	endreason	stdate	sttime	algostatus	phename	expdur	period	frect	fredur	midct	burct	burdur	actinteg	operator	locationcode	samplecode	active	parallelize	skipimagecount	showdetectioninexperiment	sensthr	xscale	yscale	scaleunit	behavname	burstthr	freezthr	chronolog	helpder column	column
1	QuantizationSum	LocA01		A01_Name	212	1	1	2400	2460	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						6214.730834143311	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2400	2460	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3714.730834143311	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	2460	2520	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						6063.448267085008	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2460	2520	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3563.448267085008	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	2520	2580	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5087.275032285636	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2520	2580	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2587.275032285637	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	2580	2640	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5719.199632770937	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2580	2640	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3219.1996327709367	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	2640	2700	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5398.266068572818	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2640	2700	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2898.2660685728183	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	2700	2760	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5216.994648555645	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2700	2760	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2716.9946485556447	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	2760	2820	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4477.206550834319	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2760	2820	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1977.2065508343192	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	2820	2880	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3121.915182345309	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2820	2880	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						621.915182345309	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	2880	2940	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2469.798379058234	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2880	2940	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	2940	3000	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						1699.944198453039	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	2940	3000	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3000	3060	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3000	3060	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3060	3120	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3060	3120	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3120	3180	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3120	3180	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3180	3240	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3180	3240	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3240	3300	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3240	3300	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3300	3360	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3300	3360	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3360	3420	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3360	3420	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3420	3480	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3420	3480	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3480	3540	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3480	3540	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3540	3600	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3540	3600	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3600	3660	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						6100.02805533241	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3600	3660	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3600.0280553324096	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3660	3720	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4949.336872294352	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3660	3720	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2449.336872294352	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3720	3780	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5403.9419477509855	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3720	3780	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2903.941947750985	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3780	3840	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						5651.268604232575	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3780	3840	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3151.268604232575	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3840	3900	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4977.053255311658	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3840	3900	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2477.053255311658	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3900	3960	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						4610.493300324039	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3900	3960	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2110.493300324039	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	3960	4020	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3448.84489358655	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	3960	4020	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						948.84489358655	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4020	4080	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2693.5399100870886	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	4020	4080	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						193.53991008708888	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4080	4140	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						2137.404124300523	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	4080	4140	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4140	4200	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						3067.197331948619	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	4140	4200	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						567.1973319486191	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4200	4260	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	4200	4260	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4260	4320	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	4260	4320	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4320	4380	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	4320	4380	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4380	4440	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	4380	4440	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4440	4500	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	4440	4500	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4500	4560	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA13		B01_Name	224	1	1	4500	4560	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
1	QuantizationSum	LocA01		A01_Name	212	1	1	4560	4620	Beginning of period	End of period	7/10/25	12:27:43		C:\Users\ZEB8159\Documents\Tyler OHara\20min-light-acclimation-4cycles-10mins-on-off.phe	001:40:05	000:01:00						0	ZEB8159			1	0	1	0	20	1	1	pixel	QuantizationSum	2000	500	0	0	1
